FILENAME|OBS_ID|PROGRAM|OBS_NUM|VISIT|VISIT_ID|VISITGRP|VISITYPE|SEQ_ID|ACT_ID|EXPOSURE|EXP_TYPE|NEXPOSUR|EXPCOUNT|INSTRUME|DETECTOR|CHANNEL|TARGETID|TARGPROP|TARGNAME|TARGTYPE|TEMPLATE|PNTGTYPE|PNTG_SEQ|TARGORDN|EXPSPCIN|DITHPTIN|MOSTILNO|MODULE|FILTER|PUPIL|DITHERID|PATTTYPE|PATTSTRT|NUMDTHPT|PATTSIZE|SUBPXPTS|PATT_NUM|SUBPIXEL|APERNAME|SDP_VER|SUBARRAY|GRATING|FXD_SLIT|BAND|GWA_XTIL|GWA_YTIL|ASN_CANDIDATE|EXPOSERR|IS_PSF|IS_IMPRT|BKGDTARG|TSOVISIT|MSASTATE|MSAMETFL|OPMODE|LAMP|SPEC_NUM|SPAT_NUM|DMS_NOTE|EXSEGTOT|NINTS|NGROUPS
jw01328014001_09101_00003_nrs2_uncal.fits|V01328014001P0000000009101|1328|14|1|01328014001|9|PRIME_TARGETED_FIXED|1|01|3|NRS_IFU|24|15|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|15|1|4|3|1|NULL|F170LP|NULL|1|CYCLING|1|4|SMALL|NULL|3|NULL|NRS_FULL_IFU|2025_2|FULL|G235H|NULL|NULL|0.35401684|0.1378291|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_09101_00004_nrs1_uncal.fits|V01328014001P0000000009101|1328|14|1|01328014001|9|PRIME_TARGETED_FIXED|1|01|4|NRS_IFU|24|15|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|16|1|4|4|1|NULL|F170LP|NULL|1|CYCLING|1|4|SMALL|NULL|4|NULL|NRS_FULL_IFU|2025_2|FULL|G235H|NULL|NULL|0.35401684|0.1378291|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_09101_00004_nrs2_uncal.fits|V01328014001P0000000009101|1328|14|1|01328014001|9|PRIME_TARGETED_FIXED|1|01|4|NRS_IFU|24|15|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|16|1|4|4|1|NULL|F170LP|NULL|1|CYCLING|1|4|SMALL|NULL|4|NULL|NRS_FULL_IFU|2025_2|FULL|G235H|NULL|NULL|0.35401684|0.1378291|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00001_nrs1_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|1|NRS_IFU|24|19|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|17|1|5|1|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|1|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00001_nrs2_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|1|NRS_IFU|24|19|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|17|1|5|1|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|1|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00002_nrs1_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|2|NRS_IFU|24|19|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|18|1|5|2|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|2|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00002_nrs2_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|2|NRS_IFU|24|19|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|18|1|5|2|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|2|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00003_nrs1_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|3|NRS_IFU|24|19|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|19|1|5|3|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|3|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00003_nrs2_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|3|NRS_IFU|24|19|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|19|1|5|3|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|3|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00004_nrs1_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|4|NRS_IFU|24|19|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|20|1|5|4|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|4|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_11101_00004_nrs2_uncal.fits|V01328014001P0000000011101|1328|14|1|01328014001|11|PRIME_TARGETED_FIXED|1|01|4|NRS_IFU|24|19|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|20|1|5|4|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|4|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|F|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00001_nrs1_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|1|NRS_IFU|24|23|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|21|1|6|1|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|1|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00001_nrs2_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|1|NRS_IFU|24|23|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|21|1|6|1|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|1|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00002_nrs1_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|2|NRS_IFU|24|23|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|22|1|6|2|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|2|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00002_nrs2_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|2|NRS_IFU|24|23|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|22|1|6|2|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|2|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00003_nrs1_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|3|NRS_IFU|24|23|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|23|1|6|3|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|3|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00003_nrs2_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|3|NRS_IFU|24|23|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|23|1|6|3|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|3|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00004_nrs1_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|4|NRS_IFU|24|23|NIRSPEC|NRS1|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|24|1|6|4|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|4|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328014001_13101_00004_nrs2_uncal.fits|V01328014001P0000000013101|1328|14|1|01328014001|13|PRIME_TARGETED_FIXED|1|01|4|NRS_IFU|24|23|NIRSPEC|NRS2|NULL|6|NGC3256-NUC2|NGC3256_nuc2|FIXED|NIRSpec IFU Spectroscopy|SCIENCE|24|1|6|4|1|NULL|F290LP|NULL|1|CYCLING|1|4|SMALL|NULL|4|NULL|NRS_FULL_IFU|2025_2|FULL|G395H|NULL|NULL|0.317837268|0.144512966|[('o014', 'OBSERVATION')]|NULL|NULL|T|F|F|NULL|NULL|IFU|NONE|NULL|NULL|NULL|NULL|1|18
jw01328015001_02101_00001_mirifulong_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|1|MIR_MRS|12|1|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|1|1|1|1|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|1|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00001_mirifushort_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|1|MIR_MRS|12|1|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|1|1|1|1|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|1|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00001_mirimage_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|1|MIR_IMAGE|12|1|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|1|1|1|1|1|NULL|F560W|NULL|1|4-POINT|NULL|4|NULL|NULL|1|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02101_00002_mirifulong_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|2|MIR_MRS|12|1|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|2|1|1|2|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|2|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00002_mirifushort_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|2|MIR_MRS|12|1|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|2|1|1|2|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|2|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00002_mirimage_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|2|MIR_IMAGE|12|1|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|2|1|1|2|1|NULL|F560W|NULL|1|4-POINT|NULL|4|NULL|NULL|2|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02101_00003_mirifulong_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|3|MIR_MRS|12|1|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|3|1|1|3|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|3|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00003_mirifushort_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|3|MIR_MRS|12|1|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|3|1|1|3|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|3|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00003_mirimage_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|3|MIR_IMAGE|12|1|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|3|1|1|3|1|NULL|F560W|NULL|1|4-POINT|NULL|4|NULL|NULL|3|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02101_00004_mirifulong_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|4|MIR_MRS|12|1|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|4|1|1|4|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|4|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00004_mirifushort_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|4|MIR_MRS|12|1|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|4|1|1|4|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|4|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|SHORT|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02101_00004_mirimage_uncal.fits|V01328015001P0000000002101|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|01|4|MIR_IMAGE|12|1|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|4|1|1|4|1|NULL|F560W|NULL|1|4-POINT|NULL|4|NULL|NULL|4|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02103_00001_mirifulong_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|1|MIR_MRS|12|5|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|5|1|2|1|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|1|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02103_00001_mirifushort_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|1|MIR_MRS|12|5|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|5|1|2|1|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|1|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02103_00001_mirimage_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|1|MIR_IMAGE|12|5|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|5|1|2|1|1|NULL|F770W|NULL|1|4-POINT|NULL|4|NULL|NULL|1|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02103_00002_mirifulong_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|2|MIR_MRS|12|5|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|6|1|2|2|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|2|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02103_00002_mirifushort_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|2|MIR_MRS|12|5|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|6|1|2|2|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|2|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02103_00002_mirimage_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|2|MIR_IMAGE|12|5|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|6|1|2|2|1|NULL|F770W|NULL|1|4-POINT|NULL|4|NULL|NULL|2|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02103_00003_mirifulong_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|3|MIR_MRS|12|5|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|7|1|2|3|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|3|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02103_00003_mirifushort_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|3|MIR_MRS|12|5|MIRI|MIRIFUSHORT|12|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|7|1|2|3|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|3|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
jw01328015001_02103_00003_mirimage_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|3|MIR_IMAGE|12|5|MIRI|MIRIMAGE|NULL|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|7|1|2|3|1|NULL|F770W|NULL|1|4-POINT|NULL|4|NULL|NULL|3|NULL|MIRIM_FULL|2025_2|FULL|NULL|NULL|NULL|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|T|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|5|7
jw01328015001_02103_00004_mirifulong_uncal.fits|V01328015001P0000000002103|1328|15|1|01328015001|2|PRIME_TARGETED_FIXED|1|03|4|MIR_MRS|12|5|MIRI|MIRIFULONG|34|14|NGC-7469-MRS|NGC 7469|FIXED|MIRI Medium Resolution Spectroscopy|SCIENCE|8|1|2|4|1|NULL|NULL|NULL|1|4-POINT|NULL|4|NULL|NULL|4|NULL|MIRIFU_CHANNEL1A|2025_2|FULL|NULL|NULL|MEDIUM|NULL|NULL|[('o015', 'OBSERVATION'), ('c1006', 'BACKGROUND')]|NULL|NULL|NULL|F|F|NULL|NULL|NULL|OFF|NULL|NULL|NULL|NULL|1|40
